Dataset Name,Image Name,Characteristics [Organism],Term Source 1 REF,Term Source 1 Accession,Characteristics [Cell Line],Term Source 2 REF,Term Source 2 Accession,Comment [Cell Line],Characteristics [Cell Cycle Phase],Term Source 3 REF,Term Source 3 Accession,Experimental Condition [Sister Chromatid Labelling],Experimental Condition [Genome Editing],Experimental Condition [ # fill in],Comment [Gene Identifier],Comment [Gene Symbol],Comment [Gene Annotation Comments],Assay Name,Source Name,Image File,Comment [Image File Path],Comment [Image File Comments],Comment [Image File Type],Channels,Processed Data File,,,,,
Ctrl_120min,230316_2108_ctrl_2h_smc4_dep_rep2_hemi_stlc_60min_zoom5-02-47.czi #2.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prometaphase,NCIT,NCIT_C51030,One sister,SMC4-AID_WAPL-dTAG cell line. SMC4 tagged with mini-AID tag. OsTIR1F74G integrated into safe harbour locus for acute depletion of SMC4 upon addition of 5-Ph-IAA. WAPL tagged with dTAG (FKBP12F36V) for acute depletion upon addition of dTAG-7.,ctrl_120min_smc4_dep_one_sister,ENSG00000113810,SMC4,,sister_chromatid_labelling,ctrl_120min_smc4_dep_one_sister_cell_12,230316_2108_ctrl_2h_smc4_dep_rep2_hemi_stlc_60min_zoom5-02-47.czi #2.tif_registered.tif,idr_upload/images/experiment3/maintenance/ctrl_120min_smc4_dep_one_sister,Image uploaded as part of experiment C. Separate analysis performed here.,processed,cyclin_b1,smc4,f-ara-edu,hoechst,idr0000_experiment4_processed_measure_fluorescence_single_cells.txt,,
Ctrl_120min,230316_2108_ctrl_2h_smc4_dep_rep2_hemi_stlc_60min_zoom5-02-47.czi #3.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prometaphase,NCIT,NCIT_C51030,One sister,SMC4-AID_WAPL-dTAG cell line. SMC4 tagged with mini-AID tag. OsTIR1F74G integrated into safe harbour locus for acute depletion of SMC4 upon addition of 5-Ph-IAA. WAPL tagged with dTAG (FKBP12F36V) for acute depletion upon addition of dTAG-7.,ctrl_120min_smc4_dep_one_sister,ENSG00000113810,SMC4,,sister_chromatid_labelling,ctrl_120min_smc4_dep_one_sister_cell_13,230316_2108_ctrl_2h_smc4_dep_rep2_hemi_stlc_60min_zoom5-02-47.czi #3.tif_registered.tif,idr_upload/images/experiment3/maintenance/ctrl_120min_smc4_dep_one_sister,Image uploaded as part of experiment C. Separate analysis performed here.,processed,cyclin_b1,smc4,f-ara-edu,hoechst,idr0000_experiment4_processed_measure_fluorescence_single_cells.txt,,
Ctrl_120min,230316_2108_ctrl_2h_smc4_dep_rep2_hemi_stlc_60min_zoom5-03-48.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prometaphase,NCIT,NCIT_C51030,One sister,SMC4-AID_WAPL-dTAG cell line. SMC4 tagged with mini-AID tag. OsTIR1F74G integrated into safe harbour locus for acute depletion of SMC4 upon addition of 5-Ph-IAA. WAPL tagged with dTAG (FKBP12F36V) for acute depletion upon addition of dTAG-7.,ctrl_120min_smc4_dep_one_sister,ENSG00000113810,SMC4,,sister_chromatid_labelling,ctrl_120min_smc4_dep_one_sister_cell_14,230316_2108_ctrl_2h_smc4_dep_rep2_hemi_stlc_60min_zoom5-03-48.tif_registered.tif,idr_upload/images/experiment3/maintenance/ctrl_120min_smc4_dep_one_sister,Image uploaded as part of experiment C. Separate analysis performed here.,processed,cyclin_b1,smc4,f-ara-edu,hoechst,idr0000_experiment4_processed_measure_fluorescence_single_cells.txt,,
Ctrl_120min,230316_2108_ctrl_2h_smc4_dep_rep2_hemi_stlc_60min_zoom5-04-43-45.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prometaphase,NCIT,NCIT_C51030,One sister,SMC4-AID_WAPL-dTAG cell line. SMC4 tagged with mini-AID tag. OsTIR1F74G integrated into safe harbour locus for acute depletion of SMC4 upon addition of 5-Ph-IAA. WAPL tagged with dTAG (FKBP12F36V) for acute depletion upon addition of dTAG-7.,ctrl_120min_smc4_dep_one_sister,ENSG00000113810,SMC4,,sister_chromatid_labelling,ctrl_120min_smc4_dep_one_sister_cell_15,230316_2108_ctrl_2h_smc4_dep_rep2_hemi_stlc_60min_zoom5-04-43-45.tif_registered.tif,idr_upload/images/experiment3/maintenance/ctrl_120min_smc4_dep_one_sister,Image uploaded as part of experiment C. Separate analysis performed here.,processed,cyclin_b1,smc4,f-ara-edu,hoechst,idr0000_experiment4_processed_measure_fluorescence_single_cells.txt,,
Ctrl_240min,230316_2108_ctrl_4h_smc4_dep_rep1_hemi_stlc_60min_zoom5-06-25.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prometaphase,NCIT,NCIT_C51030,One sister,SMC4-AID_WAPL-dTAG cell line. SMC4 tagged with mini-AID tag. OsTIR1F74G integrated into safe harbour locus for acute depletion of SMC4 upon addition of 5-Ph-IAA. WAPL tagged with dTAG (FKBP12F36V) for acute depletion upon addition of dTAG-7.,ctrl_240min_smc4_dep_one_sister,ENSG00000113810,SMC4,,sister_chromatid_labelling,ctrl_240min_smc4_dep_one_sister_cell_1,230316_2108_ctrl_4h_smc4_dep_rep1_hemi_stlc_60min_zoom5-06-25.tif_registered.tif,idr_upload/images/experiment3/maintenance/ctrl_240min_smc4_dep_one_sister,Image uploaded as part of experiment C. Separate analysis performed here.,processed,cyclin_b1,smc4,f-ara-edu,hoechst,idr0000_experiment4_processed_measure_fluorescence_single_cells.txt,,
Ctrl_240min,230316_2108_ctrl_4h_smc4_dep_rep1_hemi_stlc_60min_zoom5-15-18-20.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prometaphase,NCIT,NCIT_C51030,One sister,SMC4-AID_WAPL-dTAG cell line. SMC4 tagged with mini-AID tag. OsTIR1F74G integrated into safe harbour locus for acute depletion of SMC4 upon addition of 5-Ph-IAA. WAPL tagged with dTAG (FKBP12F36V) for acute depletion upon addition of dTAG-7.,ctrl_240min_smc4_dep_one_sister,ENSG00000113810,SMC4,,sister_chromatid_labelling,ctrl_240min_smc4_dep_one_sister_cell_2,230316_2108_ctrl_4h_smc4_dep_rep1_hemi_stlc_60min_zoom5-15-18-20.tif_registered.tif,idr_upload/images/experiment3/maintenance/ctrl_240min_smc4_dep_one_sister,Image uploaded as part of experiment C. Separate analysis performed here.,processed,cyclin_b1,smc4,f-ara-edu,hoechst,idr0000_experiment4_processed_measure_fluorescence_single_cells.txt,,
Ctrl_240min,230316_2108_ctrl_4h_smc4_dep_rep1_hemi_stlc_60min_zoom5-18-26.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prometaphase,NCIT,NCIT_C51030,One sister,SMC4-AID_WAPL-dTAG cell line. SMC4 tagged with mini-AID tag. OsTIR1F74G integrated into safe harbour locus for acute depletion of SMC4 upon addition of 5-Ph-IAA. WAPL tagged with dTAG (FKBP12F36V) for acute depletion upon addition of dTAG-7.,ctrl_240min_smc4_dep_one_sister,ENSG00000113810,SMC4,,sister_chromatid_labelling,ctrl_240min_smc4_dep_one_sister_cell_3,230316_2108_ctrl_4h_smc4_dep_rep1_hemi_stlc_60min_zoom5-18-26.tif_registered.tif,idr_upload/images/experiment3/maintenance/ctrl_240min_smc4_dep_one_sister,Image uploaded as part of experiment C. Separate analysis performed here.,processed,cyclin_b1,smc4,f-ara-edu,hoechst,idr0000_experiment4_processed_measure_fluorescence_single_cells.txt,,
Ctrl_240min,230316_2108_ctrl_4h_smc4_dep_rep1_hemi_stlc_60min_zoom5-19-27.czi #1.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prometaphase,NCIT,NCIT_C51030,One sister,SMC4-AID_WAPL-dTAG cell line. SMC4 tagged with mini-AID tag. OsTIR1F74G integrated into safe harbour locus for acute depletion of SMC4 upon addition of 5-Ph-IAA. WAPL tagged with dTAG (FKBP12F36V) for acute depletion upon addition of dTAG-7.,ctrl_240min_smc4_dep_one_sister,ENSG00000113810,SMC4,,sister_chromatid_labelling,ctrl_240min_smc4_dep_one_sister_cell_4,230316_2108_ctrl_4h_smc4_dep_rep1_hemi_stlc_60min_zoom5-19-27.czi #1.tif_registered.tif,idr_upload/images/experiment3/maintenance/ctrl_240min_smc4_dep_one_sister,Image uploaded as part of experiment C. Separate analysis performed here.,processed,cyclin_b1,smc4,f-ara-edu,hoechst,idr0000_experiment4_processed_measure_fluorescence_single_cells.txt,,
Ctrl_240min,230316_2108_ctrl_4h_smc4_dep_rep1_hemi_stlc_60min_zoom5-19-27.czi #2.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prometaphase,NCIT,NCIT_C51030,One sister,SMC4-AID_WAPL-dTAG cell line. SMC4 tagged with mini-AID tag. OsTIR1F74G integrated into safe harbour locus for acute depletion of SMC4 upon addition of 5-Ph-IAA. WAPL tagged with dTAG (FKBP12F36V) for acute depletion upon addition of dTAG-7.,ctrl_240min_smc4_dep_one_sister,ENSG00000113810,SMC4,,sister_chromatid_labelling,ctrl_240min_smc4_dep_one_sister_cell_5,230316_2108_ctrl_4h_smc4_dep_rep1_hemi_stlc_60min_zoom5-19-27.czi #2.tif_registered.tif,idr_upload/images/experiment3/maintenance/ctrl_240min_smc4_dep_one_sister,Image uploaded as part of experiment C. Separate analysis performed here.,processed,cyclin_b1,smc4,f-ara-edu,hoechst,idr0000_experiment4_processed_measure_fluorescence_single_cells.txt,,
Ctrl_240min,230316_2108_ctrl_4h_smc4_dep_rep1_hemi_stlc_60min_zoom5-20-28.czi #1.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prometaphase,NCIT,NCIT_C51030,One sister,SMC4-AID_WAPL-dTAG cell line. SMC4 tagged with mini-AID tag. OsTIR1F74G integrated into safe harbour locus for acute depletion of SMC4 upon addition of 5-Ph-IAA. WAPL tagged with dTAG (FKBP12F36V) for acute depletion upon addition of dTAG-7.,ctrl_240min_smc4_dep_one_sister,ENSG00000113810,SMC4,,sister_chromatid_labelling,ctrl_240min_smc4_dep_one_sister_cell_6,230316_2108_ctrl_4h_smc4_dep_rep1_hemi_stlc_60min_zoom5-20-28.czi #1.tif_registered.tif,idr_upload/images/experiment3/maintenance/ctrl_240min_smc4_dep_one_sister,Image uploaded as part of experiment C. Separate analysis performed here.,processed,cyclin_b1,smc4,f-ara-edu,hoechst,idr0000_experiment4_processed_measure_fluorescence_single_cells.txt,,
Ctrl_240min,230316_2108_ctrl_4h_smc4_dep_rep1_hemi_stlc_60min_zoom5-20-28.czi #2.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prometaphase,NCIT,NCIT_C51030,One sister,SMC4-AID_WAPL-dTAG cell line. SMC4 tagged with mini-AID tag. OsTIR1F74G integrated into safe harbour locus for acute depletion of SMC4 upon addition of 5-Ph-IAA. WAPL tagged with dTAG (FKBP12F36V) for acute depletion upon addition of dTAG-7.,ctrl_240min_smc4_dep_one_sister,ENSG00000113810,SMC4,,sister_chromatid_labelling,ctrl_240min_smc4_dep_one_sister_cell_7,230316_2108_ctrl_4h_smc4_dep_rep1_hemi_stlc_60min_zoom5-20-28.czi #2.tif_registered.tif,idr_upload/images/experiment3/maintenance/ctrl_240min_smc4_dep_one_sister,Image uploaded as part of experiment C. Separate analysis performed here.,processed,cyclin_b1,smc4,f-ara-edu,hoechst,idr0000_experiment4_processed_measure_fluorescence_single_cells.txt,,
Ctrl_240min,230316_2108_ctrl_4h_smc4_dep_rep1_hemi_stlc_60min_zoom5-20-28.czi #3.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prometaphase,NCIT,NCIT_C51030,One sister,SMC4-AID_WAPL-dTAG cell line. SMC4 tagged with mini-AID tag. OsTIR1F74G integrated into safe harbour locus for acute depletion of SMC4 upon addition of 5-Ph-IAA. WAPL tagged with dTAG (FKBP12F36V) for acute depletion upon addition of dTAG-7.,ctrl_240min_smc4_dep_one_sister,ENSG00000113810,SMC4,,sister_chromatid_labelling,ctrl_240min_smc4_dep_one_sister_cell_8,230316_2108_ctrl_4h_smc4_dep_rep1_hemi_stlc_60min_zoom5-20-28.czi #3.tif_registered.tif,idr_upload/images/experiment3/maintenance/ctrl_240min_smc4_dep_one_sister,Image uploaded as part of experiment C. Separate analysis performed here.,processed,cyclin_b1,smc4,f-ara-edu,hoechst,idr0000_experiment4_processed_measure_fluorescence_single_cells.txt,,
Ctrl_240min,230316_2108_ctrl_4h_smc4_dep_rep1_hemi_stlc_60min_zoom5-20-28.czi #4.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prometaphase,NCIT,NCIT_C51030,One sister,SMC4-AID_WAPL-dTAG cell line. SMC4 tagged with mini-AID tag. OsTIR1F74G integrated into safe harbour locus for acute depletion of SMC4 upon addition of 5-Ph-IAA. WAPL tagged with dTAG (FKBP12F36V) for acute depletion upon addition of dTAG-7.,ctrl_240min_smc4_dep_one_sister,ENSG00000113810,SMC4,,sister_chromatid_labelling,ctrl_240min_smc4_dep_one_sister_cell_9,230316_2108_ctrl_4h_smc4_dep_rep1_hemi_stlc_60min_zoom5-20-28.czi #4.tif_registered.tif,idr_upload/images/experiment3/maintenance/ctrl_240min_smc4_dep_one_sister,Image uploaded as part of experiment C. Separate analysis performed here.,processed,cyclin_b1,smc4,f-ara-edu,hoechst,idr0000_experiment4_processed_measure_fluorescence_single_cells.txt,,
Ctrl_240min,230316_2108_ctrl_4h_smc4_dep_rep1_hemi_stlc_60min_zoom5-20-28.czi #5.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prometaphase,NCIT,NCIT_C51030,One sister,SMC4-AID_WAPL-dTAG cell line. SMC4 tagged with mini-AID tag. OsTIR1F74G integrated into safe harbour locus for acute depletion of SMC4 upon addition of 5-Ph-IAA. WAPL tagged with dTAG (FKBP12F36V) for acute depletion upon addition of dTAG-7.,ctrl_240min_smc4_dep_one_sister,ENSG00000113810,SMC4,,sister_chromatid_labelling,ctrl_240min_smc4_dep_one_sister_cell_10,230316_2108_ctrl_4h_smc4_dep_rep1_hemi_stlc_60min_zoom5-20-28.czi #5.tif_registered.tif,idr_upload/images/experiment3/maintenance/ctrl_240min_smc4_dep_one_sister,Image uploaded as part of experiment C. Separate analysis performed here.,processed,cyclin_b1,smc4,f-ara-edu,hoechst,idr0000_experiment4_processed_measure_fluorescence_single_cells.txt,,
Ctrl_240min,230316_2108_ctrl_4h_smc4_dep_rep1_hemi_stlc_60min_zoom5-20-28.czi #6.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prometaphase,NCIT,NCIT_C51030,One sister,SMC4-AID_WAPL-dTAG cell line. SMC4 tagged with mini-AID tag. OsTIR1F74G integrated into safe harbour locus for acute depletion of SMC4 upon addition of 5-Ph-IAA. WAPL tagged with dTAG (FKBP12F36V) for acute depletion upon addition of dTAG-7.,ctrl_240min_smc4_dep_one_sister,ENSG00000113810,SMC4,,sister_chromatid_labelling,ctrl_240min_smc4_dep_one_sister_cell_11,230316_2108_ctrl_4h_smc4_dep_rep1_hemi_stlc_60min_zoom5-20-28.czi #6.tif_registered.tif,idr_upload/images/experiment3/maintenance/ctrl_240min_smc4_dep_one_sister,Image uploaded as part of experiment C. Separate analysis performed here.,processed,cyclin_b1,smc4,f-ara-edu,hoechst,idr0000_experiment4_processed_measure_fluorescence_single_cells.txt,,
Ctrl_240min,230316_2108_ctrl_4h_smc4_dep_rep1_hemi_stlc_60min_zoom5-20-28.czi #7.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prometaphase,NCIT,NCIT_C51030,One sister,SMC4-AID_WAPL-dTAG cell line. SMC4 tagged with mini-AID tag. OsTIR1F74G integrated into safe harbour locus for acute depletion of SMC4 upon addition of 5-Ph-IAA. WAPL tagged with dTAG (FKBP12F36V) for acute depletion upon addition of dTAG-7.,ctrl_240min_smc4_dep_one_sister,ENSG00000113810,SMC4,,sister_chromatid_labelling,ctrl_240min_smc4_dep_one_sister_cell_12,230316_2108_ctrl_4h_smc4_dep_rep1_hemi_stlc_60min_zoom5-20-28.czi #7.tif_registered.tif,idr_upload/images/experiment3/maintenance/ctrl_240min_smc4_dep_one_sister,Image uploaded as part of experiment C. Separate analysis performed here.,processed,cyclin_b1,smc4,f-ara-edu,hoechst,idr0000_experiment4_processed_measure_fluorescence_single_cells.txt,,
Ctrl_240min,230316_2108_ctrl_4h_smc4_dep_rep2_hemi_stlc_60min_zoom5-01-39.czi #1.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prometaphase,NCIT,NCIT_C51030,One sister,SMC4-AID_WAPL-dTAG cell line. SMC4 tagged with mini-AID tag. OsTIR1F74G integrated into safe harbour locus for acute depletion of SMC4 upon addition of 5-Ph-IAA. WAPL tagged with dTAG (FKBP12F36V) for acute depletion upon addition of dTAG-7.,ctrl_240min_smc4_dep_one_sister,ENSG00000113810,SMC4,,sister_chromatid_labelling,ctrl_240min_smc4_dep_one_sister_cell_13,230316_2108_ctrl_4h_smc4_dep_rep2_hemi_stlc_60min_zoom5-01-39.czi #1.tif_registered.tif,idr_upload/images/experiment3/maintenance/ctrl_240min_smc4_dep_one_sister,Image uploaded as part of experiment C. Separate analysis performed here.,processed,cyclin_b1,smc4,f-ara-edu,hoechst,idr0000_experiment4_processed_measure_fluorescence_single_cells.txt,,
Ctrl_240min,230316_2108_ctrl_4h_smc4_dep_rep2_hemi_stlc_60min_zoom5-01-39.czi #2.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prometaphase,NCIT,NCIT_C51030,One sister,SMC4-AID_WAPL-dTAG cell line. SMC4 tagged with mini-AID tag. OsTIR1F74G integrated into safe harbour locus for acute depletion of SMC4 upon addition of 5-Ph-IAA. WAPL tagged with dTAG (FKBP12F36V) for acute depletion upon addition of dTAG-7.,ctrl_240min_smc4_dep_one_sister,ENSG00000113810,SMC4,,sister_chromatid_labelling,ctrl_240min_smc4_dep_one_sister_cell_14,230316_2108_ctrl_4h_smc4_dep_rep2_hemi_stlc_60min_zoom5-01-39.czi #2.tif_registered.tif,idr_upload/images/experiment3/maintenance/ctrl_240min_smc4_dep_one_sister,Image uploaded as part of experiment C. Separate analysis performed here.,processed,cyclin_b1,smc4,f-ara-edu,hoechst,idr0000_experiment4_processed_measure_fluorescence_single_cells.txt,,
Ctrl_240min,230316_2108_ctrl_4h_smc4_dep_rep2_hemi_stlc_60min_zoom5-03-37.czi #1.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prometaphase,NCIT,NCIT_C51030,One sister,SMC4-AID_WAPL-dTAG cell line. SMC4 tagged with mini-AID tag. OsTIR1F74G integrated into safe harbour locus for acute depletion of SMC4 upon addition of 5-Ph-IAA. WAPL tagged with dTAG (FKBP12F36V) for acute depletion upon addition of dTAG-7.,ctrl_240min_smc4_dep_one_sister,ENSG00000113810,SMC4,,sister_chromatid_labelling,ctrl_240min_smc4_dep_one_sister_cell_15,230316_2108_ctrl_4h_smc4_dep_rep2_hemi_stlc_60min_zoom5-03-37.czi #1.tif_registered.tif,idr_upload/images/experiment3/maintenance/ctrl_240min_smc4_dep_one_sister,Image uploaded as part of experiment C. Separate analysis performed here.,processed,cyclin_b1,smc4,f-ara-edu,hoechst,idr0000_experiment4_processed_measure_fluorescence_single_cells.txt,,
Ctrl_240min,230316_2108_ctrl_4h_smc4_dep_rep2_hemi_stlc_60min_zoom5-03-37.czi #2.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prometaphase,NCIT,NCIT_C51030,One sister,SMC4-AID_WAPL-dTAG cell line. SMC4 tagged with mini-AID tag. OsTIR1F74G integrated into safe harbour locus for acute depletion of SMC4 upon addition of 5-Ph-IAA. WAPL tagged with dTAG (FKBP12F36V) for acute depletion upon addition of dTAG-7.,ctrl_240min_smc4_dep_one_sister,ENSG00000113810,SMC4,,sister_chromatid_labelling,ctrl_240min_smc4_dep_one_sister_cell_16,230316_2108_ctrl_4h_smc4_dep_rep2_hemi_stlc_60min_zoom5-03-37.czi #2.tif_registered.tif,idr_upload/images/experiment3/maintenance/ctrl_240min_smc4_dep_one_sister,Image uploaded as part of experiment C. Separate analysis performed here.,processed,cyclin_b1,smc4,f-ara-edu,hoechst,idr0000_experiment4_processed_measure_fluorescence_single_cells.txt,,
Ctrl_240min,230316_2108_ctrl_4h_smc4_dep_rep2_hemi_stlc_60min_zoom5-03-37.czi #3.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prometaphase,NCIT,NCIT_C51030,One sister,SMC4-AID_WAPL-dTAG cell line. SMC4 tagged with mini-AID tag. OsTIR1F74G integrated into safe harbour locus for acute depletion of SMC4 upon addition of 5-Ph-IAA. WAPL tagged with dTAG (FKBP12F36V) for acute depletion upon addition of dTAG-7.,ctrl_240min_smc4_dep_one_sister,ENSG00000113810,SMC4,,sister_chromatid_labelling,ctrl_240min_smc4_dep_one_sister_cell_17,230316_2108_ctrl_4h_smc4_dep_rep2_hemi_stlc_60min_zoom5-03-37.czi #3.tif_registered.tif,idr_upload/images/experiment3/maintenance/ctrl_240min_smc4_dep_one_sister,Image uploaded as part of experiment C. Separate analysis performed here.,processed,cyclin_b1,smc4,f-ara-edu,hoechst,idr0000_experiment4_processed_measure_fluorescence_single_cells.txt,,
Ctrl_240min,230316_2108_ctrl_4h_smc4_dep_rep2_hemi_stlc_60min_zoom5-04-38.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prometaphase,NCIT,NCIT_C51030,One sister,SMC4-AID_WAPL-dTAG cell line. SMC4 tagged with mini-AID tag. OsTIR1F74G integrated into safe harbour locus for acute depletion of SMC4 upon addition of 5-Ph-IAA. WAPL tagged with dTAG (FKBP12F36V) for acute depletion upon addition of dTAG-7.,ctrl_240min_smc4_dep_one_sister,ENSG00000113810,SMC4,,sister_chromatid_labelling,ctrl_240min_smc4_dep_one_sister_cell_18,230316_2108_ctrl_4h_smc4_dep_rep2_hemi_stlc_60min_zoom5-04-38.tif_registered.tif,idr_upload/images/experiment3/maintenance/ctrl_240min_smc4_dep_one_sister,Image uploaded as part of experiment C. Separate analysis performed here.,processed,cyclin_b1,smc4,f-ara-edu,hoechst,idr0000_experiment4_processed_measure_fluorescence_single_cells.txt,,
Ctrl_240min,230316_2108_ctrl_4h_smc4_dep_rep2_hemi_stlc_60min_zoom5-06-29-30.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prometaphase,NCIT,NCIT_C51030,One sister,SMC4-AID_WAPL-dTAG cell line. SMC4 tagged with mini-AID tag. OsTIR1F74G integrated into safe harbour locus for acute depletion of SMC4 upon addition of 5-Ph-IAA. WAPL tagged with dTAG (FKBP12F36V) for acute depletion upon addition of dTAG-7.,ctrl_240min_smc4_dep_one_sister,ENSG00000113810,SMC4,,sister_chromatid_labelling,ctrl_240min_smc4_dep_one_sister_cell_19,230316_2108_ctrl_4h_smc4_dep_rep2_hemi_stlc_60min_zoom5-06-29-30.tif_registered.tif,idr_upload/images/experiment3/maintenance/ctrl_240min_smc4_dep_one_sister,Image uploaded as part of experiment C. Separate analysis performed here.,processed,cyclin_b1,smc4,f-ara-edu,hoechst,idr0000_experiment4_processed_measure_fluorescence_single_cells.txt,,
Ctrl_240min,230316_2108_ctrl_4h_smc4_dep_rep2_hemi_stlc_60min_zoom5-07-Split Scenes-33-36.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prometaphase,NCIT,NCIT_C51030,One sister,SMC4-AID_WAPL-dTAG cell line. SMC4 tagged with mini-AID tag. OsTIR1F74G integrated into safe harbour locus for acute depletion of SMC4 upon addition of 5-Ph-IAA. WAPL tagged with dTAG (FKBP12F36V) for acute depletion upon addition of dTAG-7.,ctrl_240min_smc4_dep_one_sister,ENSG00000113810,SMC4,,sister_chromatid_labelling,ctrl_240min_smc4_dep_one_sister_cell_20,230316_2108_ctrl_4h_smc4_dep_rep2_hemi_stlc_60min_zoom5-07-Split Scenes-33-36.tif_registered.tif,idr_upload/images/experiment3/maintenance/ctrl_240min_smc4_dep_one_sister,Image uploaded as part of experiment C. Separate analysis performed here.,processed,cyclin_b1,smc4,f-ara-edu,hoechst,idr0000_experiment4_processed_measure_fluorescence_single_cells.txt,,
